127.0.0.1 - - [08/Dec/2019:01:25:57 +0900] "GET / HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:12:42 +0900] "GET /community/view/img/tenten.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:12:42 +0900] "GET /community/view/img/hoosi.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:12:44 +0900] "GET /community/view/medicine/deliverForm.jsp?pname=%EC%9D%B4%EC%A7%80%EC%97%946%EC%9D%B4%EB%B8%8C&pic=../img/easy.PNG HTTP/1.1" 200 3846
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:12:51 +0900] "GET /community/view/medicine/deliverForm.jsp?pname=%ED%83%80%EC%9D%B4%EB%A0%88%EB%86%80&pic=../img/tylenol.PNG HTTP/1.1" 200 3838
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:13:11 +0900] "GET /community/view/treat/writeList.jsp HTTP/1.1" 200 3863
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:13:19 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2036
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:14:22 +0900] "GET /community/view/treat/writeList.jsp HTTP/1.1" 200 3863
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:14:27 +0900] "GET /community/view/medicine/medicine.jsp HTTP/1.1" 200 3576
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:14:30 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3025
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:14:40 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2205
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:14:42 +0900] "GET /community/view/login/normal.jsp HTTP/1.1" 200 3262
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:17:01 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3036
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:17:02 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3036
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:17:30 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3071
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:17:31 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3071
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:17:42 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3098
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:18:16 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:18:30 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:18:37 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:18:46 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:19:00 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:19:27 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3129
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:19:27 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3129
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:20:01 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3143
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:20:02 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3143
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:21:15 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3166
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:21:52 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3141
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:22:20 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3145
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:22:29 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3144
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:23:05 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3143
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:23:41 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3173
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:24:22 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3172
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:24:31 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3173
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:24:46 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3173
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:25:29 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3176
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:25:36 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3177
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:25:59 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3177
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:26:13 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3177
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:26:24 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3177
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:26:40 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:26:51 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2205
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:26:52 +0900] "GET /community/view/login/normal.jsp HTTP/1.1" 200 3262
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:27:11 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:27:24 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:28:16 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:28:31 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:28:56 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:29:38 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:29:51 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:29:57 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2205
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:30:00 +0900] "POST /community/view/login/loginProc.jsp HTTP/1.1" 200 275
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:30:02 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:30:06 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2205
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:30:13 +0900] "GET /community/view/login/normal.jsp HTTP/1.1" 200 3262
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:30:18 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2205
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:30:20 +0900] "GET /community/view/login/normal.jsp HTTP/1.1" 200 3262
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:30:24 +0900] "GET /community/view/login/doctor.jsp HTTP/1.1" 200 3943
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:31:44 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2205
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:32:01 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2306
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:32:11 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2306
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:32:55 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2305
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:33:05 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2305
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:33:12 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2304
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:33:19 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2304
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:33:29 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2304
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:33:38 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2304
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:33:45 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2304
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:33:49 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2304
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:34:00 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2304
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:34:19 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2303
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:34:27 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2303
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:35:06 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2286
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:35:27 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2286
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:35:37 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2286
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:35:50 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2286
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:36:07 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2287
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:36:19 +0900] "GET /community/view/login/normal.jsp HTTP/1.1" 200 3262
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:36:25 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2287
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:36:26 +0900] "GET /community/view/login/normal.jsp HTTP/1.1" 200 3262
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:36:58 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2036
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:37:00 +0900] "GET /community/view/treat/write.jsp HTTP/1.1" 200 2858
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:37:08 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2036
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:37:08 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2036
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:37:10 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:37:15 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2036
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:37:18 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:37:21 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2036
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:37:29 +0900] "GET /community/view/medicine/medicine.jsp HTTP/1.1" 200 3576
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:37:31 +0900] "GET /community/view/treat/writeList.jsp HTTP/1.1" 200 3863
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:37:33 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:37:35 +0900] "GET /community/view/medicine/medicine.jsp HTTP/1.1" 200 3576
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:37:36 +0900] "GET /community/view/medicine/medicine.jsp HTTP/1.1" 200 3576
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:37:38 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:37:40 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:37:41 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:37:41 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:37:43 +0900] "GET /community/view/medicine/medicine.jsp HTTP/1.1" 200 3576
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:37:44 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:38:12 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:38:31 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:38:32 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:38:34 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:39:00 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3213
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:39:01 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3213
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:39:43 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3191
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:39:45 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2036
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:41:05 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2065
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:41:38 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2065
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:41:39 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2065
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:41:47 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2065
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:41:56 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2065
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:41:57 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2065
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:41:57 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2065
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:42:23 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2071
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:43:44 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2071
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:43:44 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2071
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:43:51 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2071
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:43:52 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2071
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:43:53 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2071
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:44:11 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2036
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:44:37 +0900] "GET /community/view/treat/writeList.jsp HTTP/1.1" 200 3863
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:44:45 +0900] "GET /community/view/medicine/medicine.jsp HTTP/1.1" 200 3576
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:45:09 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2036
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:45:35 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 1957
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:47:05 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 1957
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:47:20 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 1957
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:47:25 +0900] "GET /community/view/treat/write.jsp HTTP/1.1" 200 2779
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:47:41 +0900] "GET /community/view/medicine/medicine.jsp HTTP/1.1" 200 3497
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:47:44 +0900] "GET /community/view/treat/writeList.jsp HTTP/1.1" 200 3784
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:47:46 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3112
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:47:49 +0900] "GET /community/view/treat/writeList.jsp HTTP/1.1" 200 3784
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:47:52 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 1957
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:49:47 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2016
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:49:48 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2016
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:50:03 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2017
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:50:04 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2017
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:50:15 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2017
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:50:26 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2017
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:50:27 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2017
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:51:04 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2017
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:51:12 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2017
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:51:18 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2017
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:51:26 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2017
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:51:32 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2016
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:52:41 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2016
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:52:53 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2016
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:53:32 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2016
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:53:50 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2016
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:53:55 +0900] "GET /community/view/medicine/medicine.jsp HTTP/1.1" 200 3556
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:54:01 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2016
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:54:18 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2016
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:54:36 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2016
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:54:45 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2016
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:56:25 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2016
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:56:59 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2016
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:57:44 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2016
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:57:53 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3171
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:57:56 +0900] "GET /community/view/medicine/medicine.jsp HTTP/1.1" 200 3556
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:57:59 +0900] "GET /community/view/treat/writeList.jsp HTTP/1.1" 200 3843
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:58:01 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2016
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:59:01 +0900] "GET /community/view/medicine/medicine.jsp HTTP/1.1" 200 3556
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:59:06 +0900] "GET /community/view/login/loginForm.jsp HTTP/1.1" 200 3171
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:59:08 +0900] "GET /community/view/login/selectJ.jsp HTTP/1.1" 200 2267
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:59:09 +0900] "GET /community/view/login/normal.jsp HTTP/1.1" 200 3242
0:0:0:0:0:0:0:1 - - [08/Dec/2019:03:59:50 +0900] "GET /community/view/treat/writeList.jsp HTTP/1.1" 200 3843
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:01:23 +0900] "GET /community/view/treat/write.jsp HTTP/1.1" 200 2838
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:01:26 +0900] "POST /community/view/treat/writeProc.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:01:26 +0900] "GET /community/view/treat/writeInfo.jsp?num=2 HTTP/1.1" 200 3816
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:01:27 +0900] "GET /community/view/treat/writeList.jsp HTTP/1.1" 200 4212
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:01:31 +0900] "GET /community/view/treat/writeInfo.jsp?num=1 HTTP/1.1" 200 3816
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:01:32 +0900] "GET /community/view/response/writeRes.jsp?num=1 HTTP/1.1" 200 3844
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:01:34 +0900] "POST /community/view/response/resProc.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:01:34 +0900] "GET /community/view/treat/writeInfo.jsp?num=1 HTTP/1.1" 200 4342
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:01:37 +0900] "GET /community/view/response/writeRes.jsp?num=1 HTTP/1.1" 200 3844
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:01:39 +0900] "POST /community/view/response/resProc.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:01:39 +0900] "GET /community/view/treat/writeInfo.jsp?num=1 HTTP/1.1" 200 4639
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:01:45 +0900] "GET /community/view/response/writeRes.jsp?num=1 HTTP/1.1" 200 3844
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:01:47 +0900] "POST /community/view/response/resProc.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:01:47 +0900] "GET /community/view/treat/writeInfo.jsp?num=1 HTTP/1.1" 200 4936
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:02:45 +0900] "GET /community/view/treat/writeInfo.jsp?num=1 HTTP/1.1" 200 4937
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:03:03 +0900] "GET /community/view/treat/writeInfo.jsp?num=1 HTTP/1.1" 200 4702
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:03:14 +0900] "GET /community/view/treat/writeInfo.jsp?num=1 HTTP/1.1" 200 4702
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:03:41 +0900] "GET /community/view/treat/writeInfo.jsp?num=1 HTTP/1.1" 200 5113
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:04:18 +0900] "GET /community/view/treat/writeInfo.jsp?num=1 HTTP/1.1" 200 4957
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:04:31 +0900] "GET /community/view/treat/writeInfo.jsp?num=1 HTTP/1.1" 200 4957
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:04:42 +0900] "GET /community/view/treat/writeInfo.jsp?num=1 HTTP/1.1" 200 4957
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:05:02 +0900] "GET /community/view/treat/writeInfo.jsp?num=1 HTTP/1.1" 200 4957
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:05:18 +0900] "GET /community/view/treat/writeList.jsp HTTP/1.1" 200 4213
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:05:26 +0900] "GET /community/view/treat/writeList.jsp HTTP/1.1" 200 4213
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:06:12 +0900] "GET /community/view/treat/writeList.jsp HTTP/1.1" 200 4213
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:06:13 +0900] "GET /community/view/treat/writeList.jsp HTTP/1.1" 200 4213
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:06:14 +0900] "GET /community/view/main/main.jsp HTTP/1.1" 200 2016
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:06:15 +0900] "GET /community/view/treat/writeList.jsp HTTP/1.1" 200 4213
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:06:32 +0900] "GET /community/view/treat/writeList.jsp HTTP/1.1" 200 4212
0:0:0:0:0:0:0:1 - - [08/Dec/2019:04:06:34 +0900] "GET /community/view/treat/writeList.jsp HTTP/1.1" 200 4212
